Neutral Citation,Judge,Court,Link,Judge ID
2021_IECA_258,Whelan J.,Court of Appeal,https://en.wikipedia.org//wiki/M%C3%A1ire_Whelan,49920
2021_IECA_258,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2021_IECA_258,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2021_IECA_259,Costello J.,Court of Appeal,https://en.wikipedia.org//wiki/Caroline_Costello,41498
2021_IECA_259,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2021_IECA_259,Pilkington J.,Court of Appeal,https://en.wikipedia.org//wiki/Teresa_Pilkington,57053
2021_IECA_260,Whelan J.,Court of Appeal,https://en.wikipedia.org//wiki/M%C3%A1ire_Whelan,49920
2021_IECA_260,Haughton J.,Court of Appeal,https://en.wikipedia.org//wiki/Robert_Haughton,12919
2021_IECA_260,Murray J.,Supreme Court,https://en.wikipedia.org//wiki/Brian_Murray_(judge),2138
2021_IECA_261,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2021_IECA_261,McCarthy J.,Court of Appeal,https://en.wikipedia.org//wiki/Patrick_McCarthy_(judge),51049
2021_IECA_261,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2021_IECA_263,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_263,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_263,Woulfe J.,Supreme Court,https://en.wikipedia.org//wiki/S%C3%A9amus_Woulfe,59252
2021_IECA_263,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2021_IECA_268,Whelan J.,Court of Appeal,https://en.wikipedia.org//wiki/M%C3%A1ire_Whelan,49920
2021_IECA_268,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2021_IECA_268,Collins J.,Court of Appeal,https://en.wikipedia.org//wiki/Maurice_Collins_(judge),29689
2021_IECA_269,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2021_IECA_269,Faherty J.,Court of Appeal,https://en.wikipedia.org//wiki/Mary_Faherty,2494
2021_IECA_269,Collins J.,Court of Appeal,https://en.wikipedia.org//wiki/Maurice_Collins_(judge),29689
2021_IECA_270,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_270,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_270,Woulfe J.,Supreme Court,https://en.wikipedia.org//wiki/S%C3%A9amus_Woulfe,59252
2021_IECA_270,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2021_IECA_271,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2021_IECA_271,Kennedy J.,Court of Appeal,https://en.wikipedia.org//wiki/Isobel_Kennedy,12485
2021_IECA_271,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2021_IECA_273,Costello J.,Court of Appeal,https://en.wikipedia.org//wiki/Caroline_Costello,41498
2021_IECA_273,Noonan J.,Court of Appeal,https://en.wikipedia.org//wiki/Seamus_Noonan,23253
2021_IECA_273,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2021_IECA_274,Costello J.,Court of Appeal,https://en.wikipedia.org//wiki/Caroline_Costello,41498
2021_IECA_274,Noonan J.,Court of Appeal,https://en.wikipedia.org//wiki/Seamus_Noonan,23253
2021_IECA_274,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2021_IECA_275,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_275,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_275,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2021_IECA_275,McCarthy J.,Court of Appeal,https://en.wikipedia.org//wiki/Patrick_McCarthy_(judge),51049
2021_IECA_276,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_276,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_276,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2021_IECA_276,McCarthy J.,Court of Appeal,https://en.wikipedia.org//wiki/Patrick_McCarthy_(judge),51049
2021_IECA_279,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_279,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_279,McCarthy J.,Court of Appeal,https://en.wikipedia.org//wiki/Patrick_McCarthy_(judge),51049
2021_IECA_279,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2021_IECA_280,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2021_IECA_280,McCarthy J.,Court of Appeal,https://en.wikipedia.org//wiki/Patrick_McCarthy_(judge),51049
2021_IECA_280,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2021_IECA_281,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_281,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_281,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2021_IECA_281,Kennedy J.,Court of Appeal,https://en.wikipedia.org//wiki/Isobel_Kennedy,12485
2021_IECA_319,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_319,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_319,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2021_IECA_319,Kennedy J.,Court of Appeal,https://en.wikipedia.org//wiki/Isobel_Kennedy,12485
2021_IEHC_583,Simons J.,High Court,https://en.wikipedia.org//wiki/Garrett_Simons,25571
2021_IEHC_592,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2021_IEHC_593,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2021_IEHC_597,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2021_IEHC_598,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2021_IEHC_601,McDonald J.,High Court,https://en.wikipedia.org//wiki/Denis_McDonald,9843
2021_IEHC_602,Meenan J.,High Court,https://en.wikipedia.org//wiki/Charles_Meenan,4695
2021_IEHC_603,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_604,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_605,Stack J.,High Court,https://en.wikipedia.org//wiki/Siobh%C3%A1n_Stack,46033
2021_IEHC_606,Twomey J.,High Court,https://en.wikipedia.org//wiki/Michael_Twomey_(judge),21245
2021_IEHC_608,McDonald J.,High Court,https://en.wikipedia.org//wiki/Denis_McDonald,9843
2021_IEHC_610,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2021_IEHC_613,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2021_IEHC_618,Hyland J.,High Court,https://en.wikipedia.org//wiki/Niamh_Hyland,5564
2021_IEHC_623,Sanfey J.,High Court,https://en.wikipedia.org//wiki/Mark_Sanfey,46967
2021_IEHC_624,Allen J.,Court of Appeal,https://en.wikipedia.org/wiki/Senan_Allen,6010
2021_IEHC_625,Allen J.,Court of Appeal,https://en.wikipedia.org/wiki/Senan_Allen,6010
2021_IEHC_626,Allen J.,Court of Appeal,https://en.wikipedia.org/wiki/Senan_Allen,6010
2021_IEHC_627,Allen J.,Court of Appeal,https://en.wikipedia.org/wiki/Senan_Allen,6010
2021_IEHC_628,Barniville J.,High Court,https://en.wikipedia.org//wiki/David_Barniville,18202
2021_IEHC_628,Barniville J.,Supreme Court,https://en.wikipedia.org//wiki/David_Barniville,18202
2021_IEHC_628,Barniville J.,Court of Appeal,https://en.wikipedia.org//wiki/David_Barniville,18202
2021_IEHC_629,Barniville J.,High Court,https://en.wikipedia.org//wiki/David_Barniville,18202
2021_IEHC_629,Barniville J.,Supreme Court,https://en.wikipedia.org//wiki/David_Barniville,18202
2021_IEHC_629,Barniville J.,Court of Appeal,https://en.wikipedia.org//wiki/David_Barniville,18202
2021_IEHC_630,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_632,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_633,Butler J.,High Court,https://en.wikipedia.org//wiki/Nuala_Butler,61569
2021_IEHC_634,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_635,Quinn J.,High Court,https://en.wikipedia.org//wiki/Michael_Quinn_(judge),61167
2021_IEHC_636,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2021_IEHC_637,Butler J.,High Court,https://en.wikipedia.org//wiki/Nuala_Butler,61569
2021_IEHC_638,Stack J.,High Court,https://en.wikipedia.org//wiki/Siobh%C3%A1n_Stack,46033
2021_IEHC_639,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_640,Allen J.,Court of Appeal,https://en.wikipedia.org/wiki/Senan_Allen,6010
2021_IEHC_645,Sanfey J.,High Court,https://en.wikipedia.org//wiki/Mark_Sanfey,46967
2021_IEHC_646,Barr J.,High Court,https://en.wikipedia.org//wiki/Anthony_Barr_(judge),28678
2021_IEHC_648,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2021_IEHC_650,Hanna J.,High Court,https://en.wikipedia.org//wiki/Michael_Hanna_(judge),22985
2021_IEHC_657,Butler J.,High Court,https://en.wikipedia.org//wiki/Nuala_Butler,61569
2021_IEHC_659,Gearty J.,High Court,https://en.wikipedia.org//wiki/Mary_Rose_Gearty,16317
2021_IEHC_660,Heslin J.,High Court,https://en.wikipedia.org//wiki/Mark_Heslin,3178
2021_IEHC_663,Heslin J.,High Court,https://en.wikipedia.org//wiki/Mark_Heslin,3178
2021_IEHC_670,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_671,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_672,O'Regan J.,High Court,https://en.wikipedia.org//wiki/Miriam_O%27Regan,10314
2021_IEHC_673,O'Regan J.,High Court,https://en.wikipedia.org//wiki/Miriam_O%27Regan,10314
2021_IEHC_676,Allen J.,Court of Appeal,https://en.wikipedia.org/wiki/Senan_Allen,6010
2021_IEHC_681,Reynolds J.,High Court,https://en.wikipedia.org//wiki/Leonie_Reynolds,12622
2021_IEHC_684,Stack J.,High Court,https://en.wikipedia.org//wiki/Siobh%C3%A1n_Stack,46033
2021_IEHC_687,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_692,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_694,Barr J.,High Court,https://en.wikipedia.org//wiki/Anthony_Barr_(judge),28678
2021_IEHC_698,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_756,Irvine P.,High Court,https://en.wikipedia.org/wiki/Mary_Irvine,6568
2021_IEHC_842,Heslin J.,High Court,https://en.wikipedia.org//wiki/Mark_Heslin,3178
2021_IEHC_852,O'Moore J.,High Court,https://en.wikipedia.org//wiki/Brian_O%27Moore,37106
2021_IESC_65,"Clarke, C.J.",Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),22458
2021_IESC_65,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2021_IESC_65,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2021_IESC_65,Mac Menamin J.,Supreme Court,https://en.wikipedia.org//wiki/John_MacMenamin,57964
2021_IESC_65,Dunne J.,Supreme Court,https://en.wikipedia.org//wiki/Elizabeth_Dunne,26176
2021_IESC_65,Charleton J.,Supreme Court,https://en.wikipedia.org//wiki/Peter_Charleton,60366
2021_IESC_66,"Clarke, C.J.",Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),22458
2021_IESC_66,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2021_IESC_66,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2021_IESC_66,Charleton J.,Supreme Court,https://en.wikipedia.org//wiki/Peter_Charleton,60366
2021_IESC_66,O'Malley J.,Supreme Court,https://en.wikipedia.org//wiki/Iseult_O%27Malley,7730
2021_IESC_66,Baker J.,Supreme Court,https://en.wikipedia.org//wiki/Marie_Baker,59697
2021_IESC_67,"Clarke, C.J.",Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),22458
2021_IESC_67,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2021_IESC_67,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2021_IESC_67,Mac Menamin J.,Supreme Court,https://en.wikipedia.org//wiki/John_MacMenamin,57964
2021_IESC_67,Dunne J.,Supreme Court,https://en.wikipedia.org//wiki/Elizabeth_Dunne,26176
2021_IESC_67,Charleton J.,Supreme Court,https://en.wikipedia.org//wiki/Peter_Charleton,60366
2021_IESC_67,O'Malley J.,Supreme Court,https://en.wikipedia.org//wiki/Iseult_O%27Malley,7730
2021_IESC_67,Baker J.,Supreme Court,https://en.wikipedia.org//wiki/Marie_Baker,59697
2021_IESC_68,"Clarke, C.J.",Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),22458
2021_IESC_68,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2021_IESC_68,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2021_IESC_68,Mac Menamin J.,Supreme Court,https://en.wikipedia.org//wiki/John_MacMenamin,57964
2021_IESC_68,Dunne J.,Supreme Court,https://en.wikipedia.org//wiki/Elizabeth_Dunne,26176
2021_IESC_68,Baker J.,Supreme Court,https://en.wikipedia.org//wiki/Marie_Baker,59697
2021_IESC_69,"Clarke, C.J.",Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),22458
2021_IESC_69,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2021_IESC_69,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2021_IESC_69,Dunne J.,Supreme Court,https://en.wikipedia.org//wiki/Elizabeth_Dunne,26176
2021_IESC_69,Charleton J.,Supreme Court,https://en.wikipedia.org//wiki/Peter_Charleton,60366
2021_IESC_69,O'Malley J.,Supreme Court,https://en.wikipedia.org//wiki/Iseult_O%27Malley,7730
2021_IESC_73,"Clarke, C.J.",Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),22458
2021_IESC_73,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2021_IESC_73,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2021_IESC_73,Mac Menamin J.,Supreme Court,https://en.wikipedia.org//wiki/John_MacMenamin,57964
2021_IESC_73,Dunne J.,Supreme Court,https://en.wikipedia.org//wiki/Elizabeth_Dunne,26176
2021_IESC_73,Baker J.,Supreme Court,https://en.wikipedia.org//wiki/Marie_Baker,59697
2020_IECA_241,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2020_IECA_241,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2020_IECA_241,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2020_IECA_246,Costello J.,Court of Appeal,https://en.wikipedia.org//wiki/Caroline_Costello,41498
2020_IECA_246,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2020_IECA_246,Power J.,Court of Appeal,https://en.wikipedia.org//wiki/Ann_Power,37651
2020_IECA_310,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2020_IECA_310,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2020_IECA_310,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2020_IECA_310,McCarthy J.,Court of Appeal,https://en.wikipedia.org//wiki/Patrick_McCarthy_(judge),51049
2020_IECA_337,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2020_IECA_337,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2020_IECA_337,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2020_IECA_337,McCarthy J.,Court of Appeal,https://en.wikipedia.org//wiki/Patrick_McCarthy_(judge),51049
2020_IECA_341,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2020_IECA_341,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2020_IECA_341,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2020_IECA_341,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2020_IECA_343,Noonan J.,Court of Appeal,https://en.wikipedia.org//wiki/Seamus_Noonan,23253
2020_IECA_343,Power J.,Court of Appeal,https://en.wikipedia.org//wiki/Ann_Power,37651
2020_IECA_343,Collins J.,Court of Appeal,https://en.wikipedia.org//wiki/Maurice_Collins_(judge),29689
2020_IECA_359,Costello J.,Court of Appeal,https://en.wikipedia.org//wiki/Caroline_Costello,41498
2020_IECA_359,Murray J.,Supreme Court,https://en.wikipedia.org//wiki/Brian_Murray_(judge),2138
2020_IECA_359,Pilkington J.,Court of Appeal,https://en.wikipedia.org//wiki/Teresa_Pilkington,57053
2020_IEHC_344,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2020_IEHC_350,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_357,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_358,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2020_IEHC_360,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2020_IEHC_387,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_389,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_395,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_396,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_401,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2020_IEHC_402,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2020_IEHC_417,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2020_IEHC_431,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2020_IEHC_433,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_436,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2020_IEHC_485,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2020_IEHC_500,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2020_IEHC_513,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2020_IEHC_515,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_517,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_519,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_526,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2020_IEHC_528,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_531,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_532,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_561,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2020_IEHC_569,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_571,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2020_IEHC_573,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_582,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_588,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2020_IEHC_598,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_606,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2020_IEHC_607,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2020_IEHC_643,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2020_IEHC_648,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2020_IEHC_649,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2020_IEHC_657,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_680,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_682,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2020_IEHC_690,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_692,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_694,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_695,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_699,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IESC_40,"Clarke, C.J.",Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),22458
2020_IESC_40,Charleton J.,Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),60366
2020_IESC_40,Baker J.,Supreme Court,https://en.wikipedia.org//wiki/Marie_Baker,59697
2020_IESC_48,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2020_IESC_48,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2020_IESC_48,McKechnie J.,Supreme Court,https://en.wikipedia.org/wiki/Liam_McKechnie,36129
2020_IESC_48,MacMenamin J.,Supreme Court,https://en.wikipedia.org/wiki/Liam_McKechnie,20749
2020_IESC_48,Charleton J.,Supreme Court,https://en.wikipedia.org//wiki/Peter_Charleton,60366
2020_IESC_48,Irvine P.,High Court,https://en.wikipedia.org/wiki/Mary_Irvine,6568
2020_IESC_62,"Clarke, C.J.",Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),22458
2020_IESC_62,MacMenamin J.,Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),20749
2020_IESC_62,Dunne J.,Supreme Court,https://en.wikipedia.org//wiki/Elizabeth_Dunne,26176
2020_IESC_62,O'Malley J.,Supreme Court,https://en.wikipedia.org//wiki/Iseult_O%27Malley,7730
2020_IESC_62,Baker J.,Supreme Court,https://en.wikipedia.org//wiki/Marie_Baker,59697
2020_IESC_63,"Clarke, C.J.",Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),22458
2020_IESC_63,MacMenamin J.,Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),20749
2020_IESC_63,Dunne J.,Supreme Court,https://en.wikipedia.org//wiki/Elizabeth_Dunne,26176
2020_IESC_63,Charleton J.,Supreme Court,https://en.wikipedia.org//wiki/Peter_Charleton,60366
2020_IESC_63,O'Malley J.,Supreme Court,https://en.wikipedia.org//wiki/Iseult_O%27Malley,7730
2020_IESC_73,"Clarke, C.J.",Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),22458
2020_IESC_73,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2020_IESC_73,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2020_IESC_73,Dunne J.,Supreme Court,https://en.wikipedia.org//wiki/Elizabeth_Dunne,26176
2020_IESC_73,Charleton J.,Supreme Court,https://en.wikipedia.org//wiki/Peter_Charleton,60366
2020_IESC_73,Baker J.,Supreme Court,https://en.wikipedia.org//wiki/Marie_Baker,59697
2020_IESC_78,"Clarke, C.J.",Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),22458
2020_IESC_78,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2020_IESC_78,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2020_IESC_78,McKechnie J.,Supreme Court,https://en.wikipedia.org/wiki/Liam_McKechnie,36129
2020_IESC_78,Charleton J.,Supreme Court,https://en.wikipedia.org/wiki/Liam_McKechnie,60366
2020_IESC_78,O'Malley J.,Supreme Court,https://en.wikipedia.org//wiki/Iseult_O%27Malley,7730
2021_IECA_1,Whelan J.,Court of Appeal,https://en.wikipedia.org//wiki/M%C3%A1ire_Whelan,49920
2021_IECA_1,Faherty J.,Court of Appeal,https://en.wikipedia.org//wiki/Mary_Faherty,2494
2021_IECA_1,Haughton J.,Court of Appeal,https://en.wikipedia.org//wiki/Robert_Haughton,12919
2021_IECA_16,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
